Order_ID;Size;Color;Order;Detail_Divan;Buyer_ID;Order_Date;Finish_Date;order_detail/information;Price;;;;;
817;160;Hitam;Tipe2;Permata;1;2019-11-15;2019-11-22;Tipe2 Permata 160 Hitam;1700000;;;;;
818;160;Abu-Abu;Tipe2;Permata;1;2019-11-15;2019-11-22;Tipe2 Permata 160 Abu-Abu;1700000;;;;;
819;180;Abu-Abu;Tipe2;Biasa;1;2019-11-15;2019-11-22;Tipe2 Biasa 180 Abu-Abu;1100000;;;;;
820;160;Hitam;Tipe1;Laci;1;2019-11-15;2019-11-22;Tipe1 Laci 160 Hitam;1000000;;;;;
821;160;Hitam;Tipe1;Permata;1;2019-11-15;2019-11-22;Tipe1 Permata 160 Hitam;1300000;;;;;
822;180;Merah;Tipe4;Biasa;7;2019-11-17;2019-11-24;Tipe4 Biasa 180 Merah;1300000;;;;;
823;160;Abu-Abu;Tipe3;Biasa;7;2019-11-17;2019-11-24;Tipe3 Biasa 160 Abu-Abu;1200000;;;;;
824;180;Abu-Abu;Tipe1;Biasa;7;2019-11-17;2019-11-24;Tipe1 Biasa 180 Abu-Abu;700000;;;;;
825;160;Hitam;Tipe1;Laci;7;2019-11-17;2019-11-24;Tipe1 Laci 160 Hitam;1000000;;;;;
826;160;Coklat;Tipe2;Laci;7;2019-11-17;2019-11-24;Tipe2 Laci 160 Coklat;1400000;;;;;
827;180;Hitam;Tipe3;Biasa;7;2019-11-17;2019-11-24;Tipe3 Biasa 180 Hitam;1200000;;;;;
828;120;Hitam;Tipe4;Biasa;7;2019-11-17;2019-11-24;Tipe4 Biasa 120 Hitam;1300000;;;;;
829;120;Pink;Tipe3;Laci;7;2019-11-17;2019-11-24;Tipe3 Laci 120 Pink;1500000;;;;;
830;160;Abu-Abu;Tipe1;Biasa;7;2019-11-17;2019-11-24;Tipe1 Biasa 160 Abu-Abu;700000;;;;;
831;160;Hitam;Tipe3;Biasa;7;2019-11-17;2019-11-24;Tipe3 Biasa 160 Hitam;1200000;;;;;
832;160;Hitam;Tipe3;Biasa;7;2019-11-17;2019-11-24;Tipe3 Biasa 160 Hitam;1200000;;;;;
833;120;Pink;Tipe1;Biasa;7;2019-11-17;2019-11-24;Tipe1 Biasa 120 Pink;700000;;;;;
834;120;Coklat;Tipe2;Laci;7;2019-11-17;2019-11-24;Tipe2 Laci 120 Coklat;1400000;;;;;
835;140;Hitam;Tipe2;Biasa;1;2019-11-20;2019-11-27;Tipe2 Biasa 140 Hitam;1100000;;;;;
836;140;Hitam;Tipe1;Biasa;1;2019-11-20;2019-11-27;Tipe1 Biasa 140 Hitam;700000;;;;;
837;160;Hitam;Tipe2;Biasa;1;2019-11-20;2019-11-27;Tipe2 Biasa 160 Hitam;1100000;;;;;
838;140;Hitam;Tipe4;Biasa;1;2019-11-20;2019-11-27;Tipe4 Biasa 140 Hitam;1300000;;;;;
839;160;Pink;Tipe2;Laci;1;2019-11-20;2019-11-27;Tipe2 Laci 160 Pink;1400000;;;;;
840;180;Hitam;Tipe1;Biasa;1;2019-11-20;2019-11-27;Tipe1 Biasa 180 Hitam;700000;;;;;
841;160;Hitam;Tipe1;Biasa;1;2019-11-20;2019-11-27;Tipe1 Biasa 160 Hitam;700000;;;;;
842;140;Abu-Abu;Tipe1;Biasa;1;2019-11-20;2019-11-27;Tipe1 Biasa 140 Abu-Abu;700000;;;;;
843;140;Hitam;Tipe2;Biasa;1;2019-11-20;2019-11-27;Tipe2 Biasa 140 Hitam;1100000;;;;;
844;120;Coklat;Tipe2;Biasa;1;2019-11-20;2019-11-27;Tipe2 Biasa 120 Coklat;1100000;;;;;
845;120;Coklat;Tipe1;Biasa;1;2019-11-22;2019-11-29;Tipe1 Biasa 120 Coklat;700000;;;;;
846;140;Abu-Abu;Tipe1;Biasa;1;2019-11-22;2019-11-29;Tipe1 Biasa 140 Abu-Abu;700000;;;;;
847;120;Coklat;Tipe3;Permata;1;2019-11-22;2019-11-29;Tipe3 Permata 120 Coklat;1800000;;;;;
848;180;Hitam;Tipe2;Biasa;1;2019-11-22;2019-11-29;Tipe2 Biasa 180 Hitam;1100000;;;;;
849;160;Merah;Tipe1;Biasa;1;2019-11-22;2019-11-29;Tipe1 Biasa 160 Merah;700000;;;;;
850;140;Hitam;Tipe2;Biasa;1;2019-11-22;2019-11-29;Tipe2 Biasa 140 Hitam;1100000;;;;;
851;120;Abu-Abu;Tipe4;Biasa;1;2019-11-22;2019-11-29;Tipe4 Biasa 120 Abu-Abu;1300000;;;;;
852;180;Coklat;Tipe4;Biasa;1;2019-11-22;2019-11-29;Tipe4 Biasa 180 Coklat;1300000;;;;;
853;160;Hitam;Tipe3;Biasa;1;2019-11-22;2019-11-29;Tipe3 Biasa 160 Hitam;1200000;;;;;
854;160;Hitam;Tipe3;Biasa;2;2019-11-24;2019-12-01;Tipe3 Biasa 160 Hitam;1200000;;;;;
855;180;Hitam;Tipe1;Biasa;2;2019-11-24;2019-12-01;Tipe1 Biasa 180 Hitam;700000;;;;;
856;140;Abu-Abu;Tipe2;Laci;2;2019-11-24;2019-12-01;Tipe2 Laci 140 Abu-Abu;1400000;;;;;
857;180;Abu-Abu;Tipe4;Biasa;2;2019-11-24;2019-12-01;Tipe4 Biasa 180 Abu-Abu;1300000;;;;;
858;180;Abu-Abu;Tipe4;Laci;2;2019-11-24;2019-12-01;Tipe4 Laci 180 Abu-Abu;1600000;;;;;
859;160;Merah;Tipe3;Biasa;2;2019-11-24;2019-12-01;Tipe3 Biasa 160 Merah;1200000;;;;;
860;120;Hitam;Tipe3;Biasa;2;2019-11-24;2019-12-01;Tipe3 Biasa 120 Hitam;1200000;;;;;
861;160;Hitam;Tipe2;Biasa;3;2019-11-27;2019-12-04;Tipe2 Biasa 160 Hitam;1100000;;;;;
862;120;Hitam;Tipe4;Laci;3;2019-11-27;2019-12-04;Tipe4 Laci 120 Hitam;1600000;;;;;
863;160;Abu-Abu;Tipe2;Laci;3;2019-11-27;2019-12-04;Tipe2 Laci 160 Abu-Abu;1400000;;;;;
864;160;Pink;Tipe1;Biasa;3;2019-11-27;2019-12-04;Tipe1 Biasa 160 Pink;700000;;;;;
865;140;Pink;Tipe1;Biasa;3;2019-11-27;2019-12-04;Tipe1 Biasa 140 Pink;700000;;;;;
866;160;Hitam;Tipe3;Biasa;3;2019-11-27;2019-12-04;Tipe3 Biasa 160 Hitam;1200000;;;;;
867;160;Pink;Tipe4;Biasa;3;2019-11-27;2019-12-04;Tipe4 Biasa 160 Pink;1300000;;;;;
868;160;Coklat;Tipe1;Biasa;3;2019-11-29;2019-12-06;Tipe1 Biasa 160 Coklat;700000;;;;;
869;160;Hitam;Tipe3;Biasa;3;2019-11-29;2019-12-06;Tipe3 Biasa 160 Hitam;1200000;;;;;
870;160;Pink;Tipe1;Biasa;3;2019-11-29;2019-12-06;Tipe1 Biasa 160 Pink;700000;;;;;
871;180;Abu-Abu;Tipe1;Biasa;3;2019-11-29;2019-12-06;Tipe1 Biasa 180 Abu-Abu;700000;;;;;
872;160;Pink;Tipe4;Laci;3;2019-11-29;2019-12-06;Tipe4 Laci 160 Pink;1600000;;;;;
873;160;Merah;Tipe1;Biasa;3;2019-11-29;2019-12-06;Tipe1 Biasa 160 Merah;700000;;;;;
874;140;Abu-Abu;Tipe4;Biasa;3;2019-11-29;2019-12-06;Tipe4 Biasa 140 Abu-Abu;1300000;;;;;
875;160;Coklat;Tipe1;Biasa;3;2019-11-29;2019-12-06;Tipe1 Biasa 160 Coklat;700000;;;;;
876;120;Pink;Tipe1;Laci;3;2019-11-29;2019-12-06;Tipe1 Laci 120 Pink;1000000;;;;;
877;140;Abu-Abu;Tipe1;Permata;3;2019-11-29;2019-12-06;Tipe1 Permata 140 Abu-Abu;1300000;;;;;
878;160;Hitam;Tipe4;Biasa;3;2019-11-29;2019-12-06;Tipe4 Biasa 160 Hitam;1300000;;;;;
879;160;Hitam;Tipe4;Biasa;3;2019-11-29;2019-12-06;Tipe4 Biasa 160 Hitam;1300000;;;;;
880;180;Hitam;Tipe1;Biasa;3;2019-11-29;2019-12-06;Tipe1 Biasa 180 Hitam;700000;;;;;
881;180;Hitam;Tipe4;Biasa;1;2019-12-01;2019-12-08;Tipe4 Biasa 180 Hitam;1300000;;;;;
882;160;Abu-Abu;Tipe2;Laci;1;2019-12-01;2019-12-08;Tipe2 Laci 160 Abu-Abu;1400000;;;;;
883;160;Hitam;Tipe2;Laci;1;2019-12-01;2019-12-08;Tipe2 Laci 160 Hitam;1400000;;;;;
884;180;Hitam;Tipe1;Biasa;1;2019-12-01;2019-12-08;Tipe1 Biasa 180 Hitam;700000;;;;;
885;160;Abu-Abu;Tipe2;Biasa;1;2019-12-01;2019-12-08;Tipe2 Biasa 160 Abu-Abu;1100000;;;;;
886;140;Hitam;Tipe3;Biasa;1;2019-12-01;2019-12-08;Tipe3 Biasa 140 Hitam;1200000;;;;;
887;180;Merah;Tipe4;Biasa;1;2019-12-01;2019-12-08;Tipe4 Biasa 180 Merah;1300000;;;;;
888;120;Coklat;Tipe3;Biasa;1;2019-12-01;2019-12-08;Tipe3 Biasa 120 Coklat;1200000;;;;;
889;120;Hitam;Tipe3;Biasa;2;2019-12-04;2019-12-11;Tipe3 Biasa 120 Hitam;1200000;;;;;
890;140;Hitam;Tipe3;Biasa;2;2019-12-04;2019-12-11;Tipe3 Biasa 140 Hitam;1200000;;;;;
891;120;Hitam;Tipe1;Biasa;2;2019-12-04;2019-12-11;Tipe1 Biasa 120 Hitam;700000;;;;;
892;160;Abu-Abu;Tipe2;Biasa;2;2019-12-04;2019-12-11;Tipe2 Biasa 160 Abu-Abu;1100000;;;;;
893;160;Coklat;Tipe2;Biasa;2;2019-12-04;2019-12-11;Tipe2 Biasa 160 Coklat;1100000;;;;;
894;120;Hitam;Tipe2;Biasa;2;2019-12-04;2019-12-11;Tipe2 Biasa 120 Hitam;1100000;;;;;
895;120;Abu-Abu;Tipe1;Biasa;2;2019-12-04;2019-12-11;Tipe1 Biasa 120 Abu-Abu;700000;;;;;
896;180;Hitam;Tipe3;Biasa;4;2019-12-06;2019-12-13;Tipe3 Biasa 180 Hitam;1200000;;;;;
897;120;Hitam;Tipe2;Biasa;4;2019-12-06;2019-12-13;Tipe2 Biasa 120 Hitam;1100000;;;;;
898;160;Coklat;Tipe2;Biasa;4;2019-12-06;2019-12-13;Tipe2 Biasa 160 Coklat;1100000;;;;;
899;160;Hitam;Tipe3;Biasa;4;2019-12-06;2019-12-13;Tipe3 Biasa 160 Hitam;1200000;;;;;
900;180;Abu-Abu;Tipe1;Biasa;4;2019-12-06;2019-12-13;Tipe1 Biasa 180 Abu-Abu;700000;;;;;
901;120;Coklat;Tipe4;Laci;6;2019-12-08;2019-12-15;Tipe4 Laci 120 Coklat;1600000;;;;;
902;160;Coklat;Tipe4;Biasa;6;2019-12-08;2019-12-15;Tipe4 Biasa 160 Coklat;1300000;;;;;
903;160;Abu-Abu;Tipe1;Biasa;6;2019-12-08;2019-12-15;Tipe1 Biasa 160 Abu-Abu;700000;;;;;
904;160;Abu-Abu;Tipe1;Biasa;6;2019-12-08;2019-12-15;Tipe1 Biasa 160 Abu-Abu;700000;;;;;
905;180;Hitam;Tipe1;Laci;6;2019-12-08;2019-12-15;Tipe1 Laci 180 Hitam;1000000;;;;;
906;180;Abu-Abu;Tipe3;Biasa;6;2019-12-08;2019-12-15;Tipe3 Biasa 180 Abu-Abu;1200000;;;;;
907;160;Coklat;Tipe4;Permata;6;2019-12-08;2019-12-15;Tipe4 Permata 160 Coklat;1900000;;;;;
908;160;Abu-Abu;Tipe2;Biasa;6;2019-12-08;2019-12-15;Tipe2 Biasa 160 Abu-Abu;1100000;;;;;
909;160;Hitam;Tipe1;Biasa;6;2019-12-08;2019-12-15;Tipe1 Biasa 160 Hitam;700000;;;;;
910;180;Abu-Abu;Tipe1;Laci;2;2019-12-11;2019-12-18;Tipe1 Laci 180 Abu-Abu;1000000;;;;;
911;120;Pink;Tipe1;Biasa;2;2019-12-11;2019-12-18;Tipe1 Biasa 120 Pink;700000;;;;;
912;120;Pink;Tipe3;Laci;2;2019-12-11;2019-12-18;Tipe3 Laci 120 Pink;1500000;;;;;
913;160;Pink;Tipe3;Biasa;2;2019-12-11;2019-12-18;Tipe3 Biasa 160 Pink;1200000;;;;;
914;160;Hitam;Tipe2;Biasa;2;2019-12-11;2019-12-18;Tipe2 Biasa 160 Hitam;1100000;;;;;
915;180;Hitam;Tipe4;Biasa;2;2019-12-11;2019-12-18;Tipe4 Biasa 180 Hitam;1300000;;;;;
916;160;Abu-Abu;Tipe1;Biasa;2;2019-12-13;2019-12-20;Tipe1 Biasa 160 Abu-Abu;700000;;;;;
917;180;Hitam;Tipe2;Biasa;2;2019-12-13;2019-12-20;Tipe2 Biasa 180 Hitam;1100000;;;;;
918;140;Abu-Abu;Tipe2;Biasa;2;2019-12-13;2019-12-20;Tipe2 Biasa 140 Abu-Abu;1100000;;;;;
919;160;Coklat;Tipe4;Biasa;2;2019-12-13;2019-12-20;Tipe4 Biasa 160 Coklat;1300000;;;;;
920;180;Coklat;Tipe1;Biasa;2;2019-12-13;2019-12-20;Tipe1 Biasa 180 Coklat;700000;;;;;
921;180;Abu-Abu;Tipe3;Biasa;2;2019-12-13;2019-12-20;Tipe3 Biasa 180 Abu-Abu;1200000;;;;;
922;120;Hitam;Tipe2;Biasa;2;2019-12-13;2019-12-20;Tipe2 Biasa 120 Hitam;1100000;;;;;
923;160;Hitam;Tipe2;Biasa;2;2019-12-13;2019-12-20;Tipe2 Biasa 160 Hitam;1100000;;;;;
924;180;Coklat;Tipe1;Biasa;2;2019-12-13;2019-12-20;Tipe1 Biasa 180 Coklat;700000;;;;;
925;120;Hitam;Tipe1;Biasa;2;2019-12-13;2019-12-20;Tipe1 Biasa 120 Hitam;700000;;;;;
926;160;Hitam;Tipe1;Biasa;2;2019-12-13;2019-12-20;Tipe1 Biasa 160 Hitam;700000;;;;;
927;140;Abu-Abu;Tipe1;Biasa;1;2019-12-15;2019-12-22;Tipe1 Biasa 140 Abu-Abu;700000;;;;;
928;160;Hitam;Tipe4;Biasa;1;2019-12-15;2019-12-22;Tipe4 Biasa 160 Hitam;1300000;;;;;
929;160;Abu-Abu;Tipe3;Biasa;1;2019-12-15;2019-12-22;Tipe3 Biasa 160 Abu-Abu;1200000;;;;;
930;120;Abu-Abu;Tipe2;Biasa;1;2019-12-15;2019-12-22;Tipe2 Biasa 120 Abu-Abu;1100000;;;;;
931;120;Pink;Tipe1;Biasa;1;2019-12-15;2019-12-22;Tipe1 Biasa 120 Pink;700000;;;;;
932;160;Abu-Abu;Tipe1;Biasa;1;2019-12-15;2019-12-22;Tipe1 Biasa 160 Abu-Abu;700000;;;;;
933;160;Merah;Tipe4;Biasa;1;2019-12-15;2019-12-22;Tipe4 Biasa 160 Merah;1300000;;;;;
934;120;Hitam;Tipe3;Biasa;1;2019-12-15;2019-12-22;Tipe3 Biasa 120 Hitam;1200000;;;;;
935;160;Hitam;Tipe1;Biasa;1;2019-12-15;2019-12-22;Tipe1 Biasa 160 Hitam;700000;;;;;
936;160;Hitam;Tipe1;Biasa;1;2019-12-15;2019-12-22;Tipe1 Biasa 160 Hitam;700000;;;;;
937;180;Hitam;Tipe1;Biasa;1;2019-12-15;2019-12-22;Tipe1 Biasa 180 Hitam;700000;;;;;
938;160;Merah;Tipe3;Biasa;1;2019-12-15;2019-12-22;Tipe3 Biasa 160 Merah;1200000;;;;;
939;120;Pink;Tipe4;Laci;1;2019-12-15;2019-12-22;Tipe4 Laci 120 Pink;1600000;;;;;
940;120;Coklat;Tipe4;Biasa;1;2019-12-15;2019-12-22;Tipe4 Biasa 120 Coklat;1300000;;;;;
941;140;Coklat;Tipe3;Biasa;1;2019-12-15;2019-12-22;Tipe3 Biasa 140 Coklat;1200000;;;;;
942;120;Abu-Abu;Tipe3;Biasa;1;2019-12-15;2019-12-22;Tipe3 Biasa 120 Abu-Abu;1200000;;;;;
943;120;Abu-Abu;Tipe1;Biasa;1;2019-12-18;2019-12-25;Tipe1 Biasa 120 Abu-Abu;700000;;;;;
944;180;Pink;Tipe3;Laci;1;2019-12-18;2019-12-25;Tipe3 Laci 180 Pink;1500000;;;;;
945;160;Hitam;Tipe1;Biasa;1;2019-12-18;2019-12-25;Tipe1 Biasa 160 Hitam;700000;;;;;
946;160;Pink;Tipe2;Biasa;1;2019-12-18;2019-12-25;Tipe2 Biasa 160 Pink;1100000;;;;;
947;160;Abu-Abu;Tipe1;Biasa;1;2019-12-18;2019-12-25;Tipe1 Biasa 160 Abu-Abu;700000;;;;;
948;120;Pink;Tipe2;Biasa;1;2019-12-18;2019-12-25;Tipe2 Biasa 120 Pink;1100000;;;;;
949;160;Hitam;Tipe1;Laci;1;2019-12-18;2019-12-25;Tipe1 Laci 160 Hitam;1000000;;;;;
950;160;Abu-Abu;Tipe1;Biasa;1;2019-12-18;2019-12-25;Tipe1 Biasa 160 Abu-Abu;700000;;;;;
951;160;Pink;Tipe3;Biasa;1;2019-12-18;2019-12-25;Tipe3 Biasa 160 Pink;1200000;;;;;
952;120;Coklat;Tipe3;Biasa;1;2019-12-18;2019-12-25;Tipe3 Biasa 120 Coklat;1200000;;;;;
953;180;Hitam;Tipe4;Biasa;1;2019-12-20;2019-12-27;Tipe4 Biasa 180 Hitam;1300000;;;;;
954;120;Abu-Abu;Tipe3;Laci;1;2019-12-20;2019-12-27;Tipe3 Laci 120 Abu-Abu;1500000;;;;;
955;160;Merah;Tipe3;Biasa;1;2019-12-20;2019-12-27;Tipe3 Biasa 160 Merah;1200000;;;;;
956;120;Coklat;Tipe4;Laci;1;2019-12-20;2019-12-27;Tipe4 Laci 120 Coklat;1600000;;;;;
957;160;Pink;Tipe3;Biasa;1;2019-12-20;2019-12-27;Tipe3 Biasa 160 Pink;1200000;;;;;
958;120;Hitam;Tipe3;Laci;1;2019-12-20;2019-12-27;Tipe3 Laci 120 Hitam;1500000;;;;;
959;140;Pink;Tipe1;Laci;1;2019-12-20;2019-12-27;Tipe1 Laci 140 Pink;1000000;;;;;
960;160;Coklat;Tipe1;Biasa;1;2019-12-20;2019-12-27;Tipe1 Biasa 160 Coklat;700000;;;;;
961;120;Coklat;Tipe3;Biasa;1;2019-12-20;2019-12-27;Tipe3 Biasa 120 Coklat;1200000;;;;;
962;160;Hitam;Tipe1;Laci;1;2019-12-20;2019-12-27;Tipe1 Laci 160 Hitam;1000000;;;;;
963;140;Hitam;Tipe1;Biasa;1;2019-12-20;2019-12-27;Tipe1 Biasa 140 Hitam;700000;;;;;
964;160;Coklat;Tipe1;Biasa;2;2019-12-23;2019-12-30;Tipe1 Biasa 160 Coklat;700000;;;;;
965;160;Coklat;Tipe1;Biasa;2;2019-12-23;2019-12-30;Tipe1 Biasa 160 Coklat;700000;;;;;
966;160;Abu-Abu;Tipe1;Biasa;2;2019-12-23;2019-12-30;Tipe1 Biasa 160 Abu-Abu;700000;;;;;
967;180;Hitam;Tipe1;Biasa;2;2019-12-23;2019-12-30;Tipe1 Biasa 180 Hitam;700000;;;;;
968;120;Abu-Abu;Tipe4;Biasa;2;2019-12-23;2019-12-30;Tipe4 Biasa 120 Abu-Abu;1300000;;;;;
969;180;Hitam;Tipe3;Biasa;2;2019-12-23;2019-12-30;Tipe3 Biasa 180 Hitam;1200000;;;;;
970;120;Merah;Tipe1;Biasa;2;2019-12-23;2019-12-30;Tipe1 Biasa 120 Merah;700000;;;;;
971;160;Merah;Tipe1;Biasa;2;2019-12-23;2019-12-30;Tipe1 Biasa 160 Merah;700000;;;;;
972;120;Pink;Tipe2;Biasa;2;2019-12-23;2019-12-30;Tipe2 Biasa 120 Pink;1100000;;;;;
973;120;Merah;Tipe4;Biasa;4;2019-12-25;2020-01-01;Tipe4 Biasa 120 Merah;1300000;;;;;
974;160;Merah;Tipe1;Biasa;4;2019-12-25;2020-01-01;Tipe1 Biasa 160 Merah;700000;;;;;
975;180;Hitam;Tipe1;Biasa;4;2019-12-25;2020-01-01;Tipe1 Biasa 180 Hitam;700000;;;;;
976;160;Hitam;Tipe1;Biasa;4;2019-12-25;2020-01-01;Tipe1 Biasa 160 Hitam;700000;;;;;
977;180;Abu-Abu;Tipe2;Biasa;4;2019-12-25;2020-01-01;Tipe2 Biasa 180 Abu-Abu;1100000;;;;;
978;160;Coklat;Tipe3;Biasa;4;2019-12-25;2020-01-01;Tipe3 Biasa 160 Coklat;1200000;;;;;
979;160;Pink;Tipe2;Biasa;4;2019-12-25;2020-01-01;Tipe2 Biasa 160 Pink;1100000;;;;;
980;120;Merah;Tipe1;Biasa;4;2019-12-25;2020-01-01;Tipe1 Biasa 120 Merah;700000;;;;;
981;160;Abu-Abu;Tipe1;Biasa;4;2019-12-25;2020-01-01;Tipe1 Biasa 160 Abu-Abu;700000;;;;;
982;180;Merah;Tipe4;Permata;4;2019-12-25;2020-01-01;Tipe4 Permata 180 Merah;1900000;;;;;
983;160;Hitam;Tipe1;Biasa;6;2019-12-27;2020-01-03;Tipe1 Biasa 160 Hitam;700000;;;;;
984;160;Abu-Abu;Tipe3;Biasa;6;2019-12-27;2020-01-03;Tipe3 Biasa 160 Abu-Abu;1200000;;;;;
985;180;Hitam;Tipe1;Biasa;6;2019-12-27;2020-01-03;Tipe1 Biasa 180 Hitam;700000;;;;;
986;180;Hitam;Tipe1;Laci;6;2019-12-27;2020-01-03;Tipe1 Laci 180 Hitam;1000000;;;;;
987;180;Merah;Tipe2;Biasa;6;2019-12-27;2020-01-03;Tipe2 Biasa 180 Merah;1100000;;;;;
988;160;Hitam;Tipe1;Laci;6;2019-12-27;2020-01-03;Tipe1 Laci 160 Hitam;1000000;;;;;
989;120;Coklat;Tipe4;Laci;6;2019-12-27;2020-01-03;Tipe4 Laci 120 Coklat;1600000;;;;;
990;120;Pink;Tipe2;Biasa;6;2019-12-27;2020-01-03;Tipe2 Biasa 120 Pink;1100000;;;;;
991;160;Hitam;Tipe2;Biasa;6;2019-12-27;2020-01-03;Tipe2 Biasa 160 Hitam;1100000;;;;;
992;160;Pink;Tipe3;Biasa;6;2019-12-27;2020-01-03;Tipe3 Biasa 160 Pink;1200000;;;;;
993;160;Hitam;Tipe1;Biasa;6;2019-12-27;2020-01-03;Tipe1 Biasa 160 Hitam;700000;;;;;
994;120;Coklat;Tipe4;Biasa;6;2019-12-27;2020-01-03;Tipe4 Biasa 120 Coklat;1300000;;;;;
995;160;Pink;Tipe2;Biasa;6;2019-12-27;2020-01-03;Tipe2 Biasa 160 Pink;1100000;;;;;
996;180;Coklat;Tipe4;Biasa;1;2019-12-29;2020-01-05;Tipe4 Biasa 180 Coklat;1300000;;;;;
997;180;Hitam;Tipe1;Laci;1;2019-12-29;2020-01-05;Tipe1 Laci 180 Hitam;1000000;;;;;
998;140;Hitam;Tipe2;Biasa;1;2019-12-29;2020-01-05;Tipe2 Biasa 140 Hitam;1100000;;;;;
999;180;Pink;Tipe1;Permata;1;2019-12-29;2020-01-05;Tipe1 Permata 180 Pink;1300000;;;;;
1000;140;Abu-Abu;Tipe1;Permata;1;2019-12-29;2020-01-05;Tipe1 Permata 140 Abu-Abu;1300000;;;;;
1001;160;Coklat;Tipe1;Biasa;1;2019-12-29;2020-01-05;Tipe1 Biasa 160 Coklat;700000;;;;;
1002;160;Coklat;Tipe3;Biasa;1;2019-12-29;2020-01-05;Tipe3 Biasa 160 Coklat;1200000;;;;;
1003;160;Hitam;Tipe3;Biasa;1;2019-12-29;2020-01-05;Tipe3 Biasa 160 Hitam;1200000;;;;;
1004;180;Coklat;Tipe2;Biasa;1;2019-12-29;2020-01-05;Tipe2 Biasa 180 Coklat;1100000;;;;;
1005;120;Pink;Tipe2;Biasa;1;2019-12-29;2020-01-05;Tipe2 Biasa 120 Pink;1100000;;;;;
1006;160;Coklat;Tipe1;Biasa;1;2019-12-29;2020-01-05;Tipe1 Biasa 160 Coklat;700000;;;;;
1007;160;Hitam;Tipe1;Biasa;1;2019-12-29;2020-01-05;Tipe1 Biasa 160 Hitam;700000;;;;;
1008;160;Merah;Tipe3;Biasa;7;2020-01-01;2020-01-08;Tipe3 Biasa 160 Merah;1200000;;;;;
1009;160;Abu-Abu;Tipe3;Biasa;7;2020-01-01;2020-01-08;Tipe3 Biasa 160 Abu-Abu;1200000;;;;;
1010;160;Hitam;Tipe3;Biasa;7;2020-01-01;2020-01-08;Tipe3 Biasa 160 Hitam;1200000;;;;;
1011;160;Coklat;Tipe1;Biasa;7;2020-01-01;2020-01-08;Tipe1 Biasa 160 Coklat;700000;;;;;
1012;180;Hitam;Tipe2;Biasa;7;2020-01-01;2020-01-08;Tipe2 Biasa 180 Hitam;1100000;;;;;
1013;120;Hitam;Tipe1;Biasa;7;2020-01-01;2020-01-08;Tipe1 Biasa 120 Hitam;700000;;;;;
1014;140;Merah;Tipe2;Laci;1;2020-01-03;2020-01-10;Tipe2 Laci 140 Merah;1400000;;;;;
1015;140;Merah;Tipe1;Biasa;1;2020-01-03;2020-01-10;Tipe1 Biasa 140 Merah;700000;;;;;
1016;180;Coklat;Tipe1;Biasa;1;2020-01-03;2020-01-10;Tipe1 Biasa 180 Coklat;700000;;;;;
1017;120;Coklat;Tipe2;Biasa;1;2020-01-03;2020-01-10;Tipe2 Biasa 120 Coklat;1100000;;;;;
1018;120;Pink;Tipe4;Biasa;1;2020-01-03;2020-01-10;Tipe4 Biasa 120 Pink;1300000;;;;;
1019;160;Abu-Abu;Tipe4;Biasa;1;2020-01-03;2020-01-10;Tipe4 Biasa 160 Abu-Abu;1300000;;;;;
1020;160;Hitam;Tipe1;Biasa;1;2020-01-03;2020-01-10;Tipe1 Biasa 160 Hitam;700000;;;;;
1021;160;Hitam;Tipe3;Biasa;1;2020-01-03;2020-01-10;Tipe3 Biasa 160 Hitam;1200000;;;;;
1022;160;Coklat;Tipe3;Permata;1;2020-01-03;2020-01-10;Tipe3 Permata 160 Coklat;1800000;;;;;
1023;160;Abu-Abu;Tipe3;Biasa;1;2020-01-03;2020-01-10;Tipe3 Biasa 160 Abu-Abu;1200000;;;;;
1024;120;Hitam;Tipe2;Biasa;1;2020-01-05;2020-01-12;Tipe2 Biasa 120 Hitam;1100000;;;;;
1025;160;Hitam;Tipe3;Biasa;1;2020-01-05;2020-01-12;Tipe3 Biasa 160 Hitam;1200000;;;;;
1026;140;Pink;Tipe2;Permata;1;2020-01-05;2020-01-12;Tipe2 Permata 140 Pink;1700000;;;;;
1027;160;Abu-Abu;Tipe2;Biasa;1;2020-01-05;2020-01-12;Tipe2 Biasa 160 Abu-Abu;1100000;;;;;
1028;160;Hitam;Tipe3;Laci;1;2020-01-05;2020-01-12;Tipe3 Laci 160 Hitam;1500000;;;;;
1029;120;Hitam;Tipe3;Biasa;1;2020-01-05;2020-01-12;Tipe3 Biasa 120 Hitam;1200000;;;;;
1030;140;Hitam;Tipe3;Biasa;1;2020-01-05;2020-01-12;Tipe3 Biasa 140 Hitam;1200000;;;;;
1031;160;Abu-Abu;Tipe2;Biasa;1;2020-01-05;2020-01-12;Tipe2 Biasa 160 Abu-Abu;1100000;;;;;
1032;140;Abu-Abu;Tipe1;Biasa;1;2020-01-05;2020-01-12;Tipe1 Biasa 140 Abu-Abu;700000;;;;;
1033;140;Merah;Tipe1;Biasa;1;2020-01-05;2020-01-12;Tipe1 Biasa 140 Merah;700000;;;;;
1034;180;Pink;Tipe3;Biasa;1;2020-01-05;2020-01-12;Tipe3 Biasa 180 Pink;1200000;;;;;
1035;180;Coklat;Tipe1;Laci;1;2020-01-05;2020-01-12;Tipe1 Laci 180 Coklat;1000000;;;;;
1036;180;Coklat;Tipe2;Biasa;1;2020-01-08;2020-01-15;Tipe2 Biasa 180 Coklat;1100000;;;;;
